Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);VENTO, VELOCIDADE HORARIA(m/s)
08/01/2018;1100;0,4;93;1,1
08/01/2018;1200;0,4;91;0,8
08/01/2018;1300;0,4;89;0,4
08/01/2018;1400;0,8;86;0,2
08/01/2018;1500;0,4;85;0,4
08/01/2018;1600;0,4;85;0,9
08/01/2018;1700;0,4;84;1,1
08/01/2018;1800;0,2;84;1,3
08/01/2018;1900;0,6;84;1
08/01/2018;2000;0,8;88;0,8
08/01/2018;2100;0,4;90;0,1
08/01/2018;2200;0,2;91;0
08/01/2018;2300;0;91;0,6
09/01/2018;0;0;88;0,5
09/01/2018;100;0;88;0
09/01/2018;200;0;89;0,3
09/01/2018;300;0;88;0,9
09/01/2018;400;0;90;0
09/01/2018;500;0;91;1,1
09/01/2018;600;0;91;0,2
09/01/2018;700;0;92;0
09/01/2018;800;0;92;0
09/01/2018;900;0;93;0
09/01/2018;1000;0;93;0
09/01/2018;1100;0;92;0
09/01/2018;1200;0;89;0
09/01/2018;1300;0;82;0
09/01/2018;1400;0;77;0,9
09/01/2018;1500;0;69;0,3
09/01/2018;1600;0;64;1,1
09/01/2018;1700;0;65;1,4
09/01/2018;1800;0;66;1,9
09/01/2018;1900;0;66;2
09/01/2018;2000;0;62;1,4
09/01/2018;2100;0;67;1,9
09/01/2018;2200;0;74;1,9
09/01/2018;2300;0;80;0,1
10/01/2018;0;0;88;0
10/01/2018;100;0;90;0
10/01/2018;200;0;90;0
10/01/2018;300;0;90;0
10/01/2018;400;0;89;0,8
10/01/2018;500;0;86;0,1
10/01/2018;600;0;90;0
10/01/2018;700;0;92;0
10/01/2018;800;0;93;0
10/01/2018;900;0;94;0
10/01/2018;1000;0;94;0
10/01/2018;1100;0;89;0,1
10/01/2018;1200;0;74;3
10/01/2018;1300;0;64;3,4
10/01/2018;1400;0;60;2,5
10/01/2018;1500;0;55;1,9
10/01/2018;1600;0;53;0,5
10/01/2018;1700;0;47;0,4
10/01/2018;1800;0;48;0,4
10/01/2018;1900;0;49;1,2
10/01/2018;2000;0;50;0,3
10/01/2018;2100;0;50;0,7
10/01/2018;2200;0;63;0,1
10/01/2018;2300;0;73;1,1
11/01/2018;0;0;80;0,2
11/01/2018;100;0;87;0
11/01/2018;200;0;89;0
11/01/2018;300;0;91;0
11/01/2018;400;0;92;0
11/01/2018;500;0;92;0
11/01/2018;600;0;92;0
11/01/2018;700;0;92;1,4
11/01/2018;800;0;92;0,2
11/01/2018;900;0;90;0,6
11/01/2018;1000;0;89;0,8
11/01/2018;1100;0;86;0,9
11/01/2018;1200;0;76;1,2
11/01/2018;1300;0;68;2,4
11/01/2018;1400;0;59;1,4
11/01/2018;1500;0;55;0,5
11/01/2018;1600;0;54;1,8
11/01/2018;1700;0;48;0,9
11/01/2018;1800;0;47;1,6
11/01/2018;1900;0;65;3
11/01/2018;2000;0;66;0,1
11/01/2018;2100;0,8;80;2
11/01/2018;2200;6,8;90;1,6
11/01/2018;2300;4,2;91;0,8
12/01/2018;0;0,8;92;0,8
12/01/2018;100;3;93;0
12/01/2018;200;0,4;93;0,4
12/01/2018;300;0;93;1
12/01/2018;400;0;93;1,4
12/01/2018;500;0;91;1,3
12/01/2018;600;0;88;0,1
12/01/2018;700;0;91;0
12/01/2018;800;0;91;0
12/01/2018;900;0;92;0
12/01/2018;1000;0;92;0,1
12/01/2018;1100;0;91;0
12/01/2018;1200;0;88;0
12/01/2018;1300;0;82;2,1
12/01/2018;1400;0;79;2,1
12/01/2018;1500;0;75;0,7
12/01/2018;1600;0;75;0,3
12/01/2018;1700;0;75;0,2
12/01/2018;1800;0,2;72;0
12/01/2018;1900;0;76;1
12/01/2018;2000;0,2;80;0,8
12/01/2018;2100;0;81;1,2
12/01/2018;2200;0,8;88;0,8
12/01/2018;2300;0,4;90;0
13/01/2018;0;0,2;90;0,2
13/01/2018;100;0,6;91;0
13/01/2018;200;4;92;0,2
13/01/2018;300;1,6;93;0,4
13/01/2018;400;0;93;0
13/01/2018;500;0;93;0
13/01/2018;600;0;94;0
13/01/2018;700;0;94;0,2
13/01/2018;800;0;93;0
13/01/2018;900;0;93;0,2
13/01/2018;1000;0;92;0,6
13/01/2018;1100;0;89;0,6
13/01/2018;1200;0;84;0,1
13/01/2018;1300;0;77;0,1
13/01/2018;1400;0;71;0,7
13/01/2018;1500;0;65;2,2
13/01/2018;1600;0;63;1,7
13/01/2018;1700;0;59;5,3
13/01/2018;1800;0,2;70;4,1
13/01/2018;1900;0;67;4,1
13/01/2018;2000;2,4;87;1,9
13/01/2018;2100;0,4;87;0,4
13/01/2018;2200;0;86;0,9
13/01/2018;2300;0,2;89;0,2
14/01/2018;0;0,4;90;0
14/01/2018;100;0,2;91;0
14/01/2018;200;0,2;91;0
14/01/2018;300;0;92;0
14/01/2018;400;0;92;0,2
14/01/2018;500;0;93;0,5
14/01/2018;600;0;92;0
